"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
1754,0,0,0,0,100,100,100,100,100,100,100,0,"Mugil troschellii","South Africa","Natal estuaries","Fishbase","Hand-geocoded",""
1755,0,0,0,0,0,100,100,100,0,0,0,0,"Mulloidichthys flavolineatus","Jordan","Aqaba, Red Sea","Fishbase","Hand-geocoded","No available suitability"
1756,100,100,100,100,100,100,100,100,100,0,0,100,"Mulloidichthys flavolineatus","North Marianas","no locality given","Fishbase","Exclusive economic zone",""
1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mulloidichthys flavolineatus","Palau","not specified","Fishbase","Exclusive economic zone",""
1758,0,0,0,0,0,100,100,100,0,0,0,0,"Mulloidichthys vanicolensis","Jordan","Aqaba, Red Sea","Fishbase","Hand-geocoded","No available suitability"
1759,100,100,100,0,0,0,0,0,0,0,100,100,"Mullus argentinae","Brazil","Southeast, South","Fishbase","Hand-geocoded",""
1760,100,100,100,0,0,0,0,0,0,0,100,100,"Mullus argentinus","Brazil","Southeast, South","Fishbase","Hand-geocoded",""
1761,0,0,0,100,100,100,100,100,0,0,0,0,"Mullus barbatus barbatus",NA,"North Sea and Mediterranean","Fishbase","Hand-geocoded",""
1762,0,0,0,0,0,100,100,100,0,0,0,0,"Mullus flavolineatus","Jordan","Aqaba, Red Sea","Fishbase","Hand-geocoded","No available suitability"
1763,100,100,100,100,100,100,100,100,100,0,0,100,"Mullus flavolineatus","North Marianas","no locality given","Fishbase","Exclusive economic zone",""
1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mullus flavolineatus","Palau","not specified","Fishbase","Exclusive economic zone",""
1765,0,0,0,0,0,100,100,100,100,0,0,0,"Mullus imberbis","","Mediterranean","Fishbase","Hand-geocoded",""
1766,0,0,0,0,0,0,100,100,100,100,0,0,"Mullus imberbis","Spain","off Blanes","Fishbase","Hand-geocoded",""
1767,0,0,0,0,0,0,100,100,0,0,0,0,"Mullus maculatus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1768,0,0,0,0,100,100,0,0,0,0,0,0,"Mullus maculatus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1769,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","","Adriatic Sea","Fishbase","Hand-geocoded",""
1770,0,0,0,0,100,100,0,0,0,0,0,0,"Mullus surmuletus","Croatia","Adriatic Sea","Fishbase","Multiple EEZs by FAO region",""
1771,0,0,0,100,100,100,0,0,0,0,0,0,"Mullus surmuletus","Egypt","Alexandria, Demietta, and Port Said","Fishbase","Hand-geocoded",""
1772,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","Algeria","Algerian coast","Fishbase","Exclusive economic zone",""
1773,0,0,0,0,100,100,0,0,0,0,0,0,"Mullus surmuletus","France","Banyuls sur mer","Fishbase","Hand-geocoded","No available suitability"
1774,0,0,0,100,100,100,0,0,0,0,0,0,"Mullus surmuletus","Egypt","Egyptian coast (Mediterranean)","Fishbase","Hand-geocoded",""
1775,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","France","Gulf of Lions & Gulf of Roses-Cape Creus","Fishbase","Hand-geocoded",""
1776,0,0,0,100,100,100,100,100,100,0,0,0,"Mullus surmuletus","Turkey","Izmir Bay","Fishbase","Hand-geocoded","No available suitability"
1777,0,0,0,0,100,100,0,0,0,0,0,0,"Mullus surmuletus","Turkey","Izmir Bay","Fishbase","Hand-geocoded","No available suitability"
1778,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","Morocco","M'diq Bay","Fishbase","Hand-geocoded",""
1779,0,0,100,100,100,100,0,0,0,0,0,0,"Mullus surmuletus","Spain","Majorca","Fishbase","Hand-geocoded",""
1780,0,0,0,100,100,0,0,0,0,0,0,0,"Mullus surmuletus","Spain","Majorca","Fishbase","Hand-geocoded",""
1781,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","","North Atlantic, English Channel area, Mediterranean and Black seas, Adriatic Sea","Fishbase","Multiple EEZs by FAO region",""
1782,0,0,0,0,100,100,100,0,0,0,0,0,"Mullus surmuletus","Belgium","North Sea","Fishbase","Hand-geocoded",""
1783,0,0,100,100,100,100,0,0,0,0,0,0,"Mullus surmuletus","Israel","Ports of Haifa and Ashdod","Fishbase","Hand-geocoded","No available suitability"
1784,1,0,2,3,6,7,2,1,1,1,1,2,"Mullus surmuletus","France","southern coast of Brittany, Glénan Archipelago, 1990-1991","Fishbase","Hand-geocoded",""
1785,0,0,0,100,100,100,100,100,100,0,0,0,"Mullus surmuletus","Italy","Strait of Sicily","Fishbase","Hand-geocoded",""
1786,0,0,0,100,100,100,0,0,0,0,0,0,"Mullus surmuletus","Tunisia","Tunisian coast","Fishbase","Exclusive economic zone",""
1787,0,0,0,0,100,100,100,100,100,0,0,0,"Muraena augusti","Canary Is.","Fishing ports (1985-1994)","Fishbase","Near-shore region",""
1788,0,0,0,0,0,0,100,100,0,0,0,0,"Muraena helena","Croatia","Dubrovnik, Elafiti Archipelago, Mljet and Sveti Andrija islands (Oct 2009-Dec 2010)","Fishbase","Hand-geocoded",""
1789,100,100,100,100,100,100,100,0,0,0,0,0,"Muraena helena","Canary Is.","Fishing ports (1985-1994)","Fishbase","Near-shore region",""
1790,100,100,0,0,0,0,0,100,100,100,100,100,"Muraenesox cinereus","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
1791,0,0,0,0,0,100,100,100,100,100,100,0,"Muraenolepis microps","Antarctica","Scotia Sea","Fishbase","Hand-geocoded",""
1792,0,0,0,0,0,100,100,100,0,0,0,0,"Muraenolepis microps","Antarctica","South Georgia","Fishbase","Hand-geocoded",""
1793,100,100,0,0,0,0,0,0,0,0,100,100,"Mustelus antarcticus","Australia","Off Albany and Esperance, Western Australia","Fishbase","Hand-geocoded","No available suitability"
1794,100,100,0,0,0,0,0,0,0,0,100,100,"Mustelus antarcticus","Australia","southern waters","Fishbase","Hand-geocoded",""
1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus californicus","USA","North-central Californian waters","Fishbase","Hand-geocoded",""
1796,0,0,0,0,100,100,100,0,0,0,0,0,"Mustelus canis insularis","USA","Off New England","Fishbase","Hand-geocoded",""
1797,0,0,0,0,100,100,100,0,0,0,0,0,"Mustelus canis","USA","Off New England","Fishbase","Hand-geocoded",""
1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus dorsalis",NA,"Central and South American continentals shelves","Fishbase","Multiple EEZs by FAO region",""
1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus henlei","USA","San Francisco Bay","Fishbase","Hand-geocoded",""
1800,100,100,0,0,0,0,0,0,0,0,0,100,"Mustelus lenticulatus","New Zealand","insular shelves","Fishbase","Exclusive economic zone",""
1801,0,0,0,0,0,0,0,0,100,100,100,0,"Mustelus lenticulatus","New Zealand","Kaikoura and Nelson","Fishbase","Hand-geocoded",""
1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus lunulatus",NA,"continental shelves","Fishbase","Entire native range",""
1803,0,0,0,0,100,100,0,0,0,0,0,0,"Mustelus monazo","Japan","Tokyo Bay","Fishbase","Hand-geocoded",""
1804,0,0,0,0,0,100,100,0,0,0,0,0,"Mustelus monazo","","Western North Pacific","Fishbase","Multiple EEZs by FAO region",""
1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus mustelus","Global","Global","Fishbase","Entire native range",""
1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus norrisi",NA,"Gulf of Mexico","Fishbase","Multiple EEZs by FAO region",""
1807,0,0,0,0,0,0,100,100,100,100,0,0,"Mustelus osborni","Senegal","continental shelf","Fishbase","Exclusive economic zone",""
1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus schmitti",NA,"Atlantic South America","Fishbase","Hand-geocoded",""
1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustelus whitneyi",NA,"Pacific South American continental shelf","Fishbase","Multiple EEZs by FAO region",""
1810,100,100,100,100,0,0,0,0,0,0,0,0,"Mycteroperca microlepis","Mexico","Campeche Bank, southern Gulf of Mexico (April 1996- August 1999)","Fishbase","Hand-geocoded",""
1811,0,100,100,100,0,0,0,0,0,0,0,0,"Mycteroperca microlepis","USA","northeastern Gulf of Mexico, 1991-94","Fishbase","Hand-geocoded",""
1812,100,100,100,100,100,0,0,0,0,0,0,100,"Mycteroperca microlepis","USA","Southern Florida","Fishbase","Hand-geocoded",""
1813,0,0,100,100,100,0,0,0,0,0,0,0,"Mycteroperca tigris","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1814,0,100,100,100,0,0,0,0,0,0,0,0,"Mycteroperca venenosa","Jamaica","Carribean","Fishbase","Exclusive economic zone",""
1815,100,100,100,100,100,100,0,0,0,0,0,0,"Mycteroperca venenosa","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myliobatis aquila","Global","Global","Fishbase","Entire native range",""
1817,100,0,0,0,0,0,0,0,0,0,0,100,"Myoxocephalus quadricornis","","Baltic Sea","Fishbase","ArcGIS geocoding",""
1818,100,100,0,0,0,0,0,0,0,0,0,100,"Myoxocephalus quadricornis","Russia","Onezhsky Bay, White Sea","Fishbase","Hand-geocoded",""
1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myoxocephalus scorpius","Denmark","Koge Bugt","Fishbase","Hand-geocoded","No available suitability"
1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myoxocephalus scorpius","Denmark","Limfjord","Fishbase","Hand-geocoded","No available suitability"
1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myoxocephalus scorpius","Denmark","Sonderborg Bugt","Fishbase","Hand-geocoded","No available suitability"
1822,100,100,100,0,0,0,0,0,0,0,0,0,"Myoxocephalus scorpius","Norway","Tromsø (Nov 1998- Mar 1999)","Fishbase","Hand-geocoded","No available suitability"
1823,0,100,100,100,100,100,100,100,100,0,0,0,"Myripristis leiognathus",NA,"California Current region","Fishbase","Multiple EEZs by FAO region",""
1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebrius ferrugineus","Global","Global","Fishbase","Entire native range",""
1825,0,0,0,0,100,100,100,100,100,0,0,0,"Negaprion brevirostris",NA,"Western North Atlantic","Fishbase","Multiple EEZs by FAO region",""
1826,0,100,100,100,100,0,0,0,0,0,0,0,"Nemadactylus macropterus","Australia","Bass Strait","Fishbase","Hand-geocoded",""
1827,0,0,0,0,0,100,100,100,100,100,0,0,"Nemipterus bathybus","Hong Kong","Hong Kong","Fishbase","GeoNames geocoding",""
1828,0,100,100,0,0,0,0,100,100,100,0,0,"Nemipterus japonicus","India","Andhra Pradesh (2011-2012)","Fishbase","Hand-geocoded",""
1829,0,0,0,0,0,100,100,100,0,0,0,0,"Nemipterus japonicus","India","Bombay","Fishbase","Hand-geocoded",""
1830,100,0,0,0,0,100,100,100,100,100,100,100,"Nemipterus japonicus","India","Cochin","Fishbase","Hand-geocoded",""
1831,100,100,0,0,0,0,0,0,0,0,100,100,"Nemipterus japonicus","Malaysia","East Malaysian waters","Fishbase","Hand-geocoded",""
1832,0,0,0,0,100,100,100,100,100,100,0,0,"Nemipterus japonicus","Hong Kong","Hong Kong","Fishbase","GeoNames geocoding",""
1833,100,100,100,100,0,0,0,100,100,100,100,100,"Nemipterus japonicus","India","Kakinada","Fishbase","Hand-geocoded",""
1834,0,0,0,0,0,0,0,100,100,100,100,0,"Nemipterus japonicus","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
1835,100,100,100,0,0,100,100,100,100,100,100,100,"Nemipterus japonicus","India","Madras","Fishbase","Hand-geocoded","No available suitability"
1836,100,100,100,100,100,0,0,0,0,0,0,100,"Nemipterus japonicus","India","north Andhra and Orissa coasts, 1965-66","Fishbase","Hand-geocoded",""
1837,0,0,0,100,100,100,0,0,0,0,0,0,"Nemipterus japonicus","Hong Kong","Not specified","Fishbase","GeoNames geocoding",""
1838,0,0,0,0,100,100,100,100,100,100,100,0,"Nemipterus japonicus","India","off Cochin","Fishbase","Hand-geocoded",""
1839,100,100,100,100,100,0,0,0,0,0,11,100,"Nemipterus japonicus","India","Off the coast of Mangalore","Fishbase","Hand-geocoded",""
1840,100,100,100,100,0,0,100,100,100,100,100,100,"Nemipterus japonicus","India","off Visakhapatnam, 1990-99","Fishbase","Hand-geocoded",""
1841,100,100,100,100,0,0,0,0,0,100,100,100,"Nemipterus japonicus","India","Veraval","Fishbase","Hand-geocoded","No available suitability"
1842,100,100,0,0,0,100,100,0,0,0,0,100,"Nemipterus japonicus","India","Visakhapatnam, Bay of Bengal, Nov-Feb 1965-66","Fishbase","Hand-geocoded",""
1843,100,100,0,0,0,100,100,0,0,0,0,100,"Nemipterus japonicus","India","Waltair","Fishbase","Hand-geocoded",""
1844,0,0,0,0,0,100,100,100,0,0,0,0,"Nemipterus mesoprion","India","Bombay","Fishbase","Hand-geocoded","No available suitability"
1845,0,0,0,0,0,100,100,100,100,0,0,0,"Nemipterus mesoprion","India","Cochin","Fishbase","Hand-geocoded","No available suitability"
1846,100,100,100,100,0,0,0,0,0,0,0,100,"Nemipterus mesoprion","India","Kakinada","Fishbase","Hand-geocoded","No available suitability"
1847,100,100,100,0,0,0,0,0,0,100,100,100,"Nemipterus mesoprion","India","Veraval","Fishbase","Hand-geocoded","No available suitability"
1848,0,0,0,0,0,0,0,0,0,100,100,0,"Nemipterus randalli","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
1849,100,100,100,100,0,0,0,0,0,0,0,100,"Nemipterus randalli","India","Off Kakinada","Fishbase","Hand-geocoded","No available suitability"
1850,0,0,0,0,0,100,0,0,0,0,0,0,"Nemipterus sp. 1","Indonesia","Flores","Fishbase","Hand-geocoded",""
1851,100,100,100,100,100,100,100,100,100,100,100,100,"Nemipterus tolu","Australia","Northwest coast, 1979-80","Fishbase","Hand-geocoded",""
1852,0,0,100,100,100,0,0,0,0,0,0,0,"Nemipterus virgatus","Hong Kong","Hong Kong","Fishbase","GeoNames geocoding",""
1853,0,100,100,100,100,100,0,0,0,0,0,0,"Nemipterus virgatus","Hong Kong","Not specified.","Fishbase","GeoNames geocoding",""
1854,0,0,0,0,0,100,100,100,0,0,0,0,"Nemipterus virgatus","Japan","off Fukuoka","Fishbase","Hand-geocoded",""
1855,100,100,100,100,100,100,100,100,100,100,100,100,"Nemipterus worcesteri","Australia","Northwest shelf","Fishbase","Hand-geocoded",""
1856,0,0,0,0,0,0,0,100,100,100,100,0,"Neocyttus rhomboidalis","Australia","Tasmania","Fishbase","Hand-geocoded",""
1857,100,100,0,0,0,0,0,0,0,0,0,100,"Neopagetopsis ionah","Antarctica","Weddell Sea","Fishbase","Hand-geocoded",""
1858,0,100,100,0,0,0,0,0,0,0,0,0,"Neotrygon kuhlii","Australia","Moreton Bay, April 2002-May 2006","Fishbase","Hand-geocoded",""
1859,0,0,0,100,100,100,100,100,0,0,0,0,"Netuma thalassina","India","north-west coast, 1991-94","Fishbase","Hand-geocoded",""
1860,100,100,100,100,100,100,100,100,100,100,100,100,"Nezumia aequalis","Spain","Catalan Sea","Fishbase","Hand-geocoded",""
1861,0,0,0,0,100,100,100,100,0,0,0,0,"Nibea albiflora","Japan","Seto Inland Sea, 1977-78","Fishbase","Hand-geocoded",""
1862,0,0,0,100,100,100,100,0,0,0,0,0,"Notorynchus cepedianus","USA","California","Fishbase","GeoNames geocoding",""
1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Notothenia coriiceps",NA,"Polar","Fishbase","Multiple EEZs by FAO region",""
1864,0,0,0,0,100,100,0,0,0,0,0,0,"Notothenia neglecta","S. Georg. Sandw.","South Sandwich Islands","Fishbase","Hand-geocoded",""
1865,0,0,0,0,0,100,100,0,0,0,0,0,"Notothenia rossii","Kerguelen Is.","Kerguelen Is","Fishbase","Exclusive economic zone",""
1866,0,0,0,100,100,100,0,0,0,0,0,0,"Notothenia rossii","S. Georg. Sandw.","South Georgia","Fishbase","Hand-geocoded",""
1867,0,0,0,0,100,100,0,0,0,0,0,0,"Nototheniops larseni","Crozet Is.","Crozet Is","Fishbase","Exclusive economic zone","No available suitability"
1868,0,0,100,100,100,100,100,100,0,0,0,0,"Nototheniops larseni","S. Georg. Sandw.","South Georgia Island, February-March 1965","Fishbase","Hand-geocoded",""
1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nototheniops nybelini","Antarctica","Scotia Sea","Fishbase","Hand-geocoded",""
1870,0,0,0,0,0,0,0,0,100,0,0,0,"Oblada melanura","France","France","Fishbase","Exclusive economic zone",""
1871,0,0,0,100,100,100,0,0,0,0,0,0,"Oblada melanura","","Mediterranean","Fishbase","Hand-geocoded",""
1872,0,0,100,100,100,100,0,0,0,0,0,0,"Oblada melanura","Italy","Strait of Messina","Fishbase","Hand-geocoded","No available suitability"
1873,0,0,0,0,0,100,100,100,100,100,100,100,"Ocyurus chrysurus","Brazil","Bahia (2005-2007)","Fishbase","Hand-geocoded",""
1874,0,0,100,100,100,100,100,100,100,100,100,0,"Ocyurus chrysurus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1875,0,0,0,100,100,100,100,100,0,0,0,0,"Ocyurus chrysurus","USA","Florida Keys","Fishbase","Hand-geocoded",""
1876,100,100,100,100,100,100,100,100,100,100,100,100,"Ocyurus chrysurus","Jamaica","Jamaica","Fishbase","Exclusive economic zone",""
1877,0,0,0,0,100,100,100,100,100,100,0,0,"Odontesthes regia","Peru","Callao","Fishbase","Hand-geocoded",""
1878,0,0,0,100,100,100,100,100,100,0,0,0,"Odontesthes regia","Peru","Peru","Fishbase","Exclusive economic zone",""
1879,100,100,100,100,0,0,0,0,0,100,100,100,"Odontognathus mucronatus","Brazil","Sergipe","Fishbase","Hand-geocoded",""
1880,100,100,100,0,0,0,0,0,0,0,0,100,"Ophiodon elongatus","USA","California","Fishbase","GeoNames geocoding",""
1881,0,0,100,100,100,100,100,100,100,100,100,0,"Opisthonema libertate",NA,"California Current region","Fishbase","Multiple EEZs by FAO region",""
1882,0,0,0,0,100,100,0,0,0,0,0,0,"Opisthonema oglinum","USA","Beaufort, North Carolina","Fishbase","Hand-geocoded","No available suitability"
1883,0,0,0,0,0,0,0,100,100,0,0,0,"Opisthonema oglinum","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1884,0,0,0,0,0,100,100,100,100,100,100,0,"Opisthonema oglinum","Brazil","Ceará (1970-1972)","Fishbase","GeoNames geocoding","No available suitability"
1885,0,0,0,0,0,0,100,100,100,0,0,0,"Orcynopsis unicolor","","Mediterranean","Fishbase","Hand-geocoded",""
1886,0,0,0,0,100,100,100,100,100,0,0,0,"Orcynopsis unicolor","Senegal","Off Sénégal","Fishbase","Exclusive economic zone",""
1887,0,0,100,0,0,0,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Alligator Harbor, Florida","Fishbase","Hand-geocoded","No available suitability"
1888,0,0,100,100,100,100,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Beaufort, North Carolina","Fishbase","Hand-geocoded","No available suitability"
1889,0,0,0,0,100,100,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
1890,0,0,0,0,0,0,100,0,0,0,0,0,"Orthopristis chrysoptera","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
1891,100,100,100,100,100,0,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Eastern Gulf of Mexico","Fishbase","Multiple EEZs by FAO region",""
1892,0,0,0,0,100,100,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","North Carolina","Fishbase","Hand-geocoded",""
1893,0,0,100,100,0,0,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Port Aransas, Texas","Fishbase","Hand-geocoded","No available suitability"
1894,0,0,100,100,0,0,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","St. Andrew Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
1895,0,0,100,100,100,0,0,0,0,0,0,0,"Orthopristis chrysoptera","USA","Tampa Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otolithes ruber","Kuwait","Kuwait waters","Fishbase","Exclusive economic zone",""
1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otolithoides ruber","Kuwait","Kuwait waters","Fishbase","Exclusive economic zone",""
1898,100,100,0,0,0,0,0,0,100,100,100,100,"Pagellus acarne","","Cape Blanc","Fishbase","Hand-geocoded","No available suitability"
1899,0,0,100,100,0,0,0,0,0,0,100,0,"Pagellus acarne","","Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1900,0,0,0,0,0,0,0,0,100,100,100,0,"Pagellus acarne","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
1901,100,100,100,0,0,0,0,0,0,100,100,100,"Pagellus acarne","Canary Is.","Gran Canaria (27°57'24""N, 15°35'23""W), 1991-94","Fishbase","Hand-geocoded",""
1902,100,100,100,0,0,0,0,0,0,0,100,100,"Pagellus acarne","","North West African coast","Fishbase","Hand-geocoded",""
1903,100,100,100,100,0,0,0,0,0,100,100,100,"Pagellus acarne","","North West African coast.","Fishbase","Hand-geocoded",""
1904,0,0,0,0,0,100,100,100,100,0,0,0,"Pagellus acarne","","Western Mediterranean","Fishbase","Hand-geocoded",""
1905,100,100,0,0,0,0,0,0,100,100,100,100,"Pagellus acerna","","Cape Blanc","Fishbase","Hand-geocoded",""
1906,0,0,100,100,0,0,0,0,0,0,100,0,"Pagellus acerna","","Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1907,0,0,0,0,0,0,0,0,100,100,100,0,"Pagellus acerna","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
1908,100,100,100,0,0,0,0,0,0,100,100,100,"Pagellus acerna","Canary Is.","Gran Canaria (27°57'24""N, 15°35'23""W), 1991-94","Fishbase","Hand-geocoded",""
1909,100,100,100,0,0,0,0,0,0,0,100,100,"Pagellus acerna","","North West African coast","Fishbase","Hand-geocoded",""
1910,100,100,100,100,0,0,0,0,0,100,100,100,"Pagellus acerna","","North West African coast.","Fishbase","Hand-geocoded",""
