"country","localities","which","west","south","east","north"
"UK","off British Isles","green",-18.9999999999999,39.0000000000001,11.0000000000001,69.0000000000001
"","southern Europe","red",-31.2688154080396,27.6377894797159,29.642984894413,47.0917837415439
"","southern Europe","green",14.74902,40.51307,15.74902,41.51307
"Ireland","Western side","red",NA,NA,NA,NA
"Ireland","Western side","green",-7.84061999999995,52.2243000000001,-7.58061999999995,52.4843000000001
"Australia","to be filled (landlocked population)","red",NA,NA,NA,NA
"Australia","to be filled (landlocked population)","green",-75.62083,4.29861000000004,-75.35083,4.56861000000004
"NA","Northern hemisphere","red",NA,NA,NA,NA
"NA","Northern hemisphere","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"NA","Caribbean insular shelf","red",NA,NA,NA,NA
"NA","Caribbean insular shelf","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"Australia","Australia","red",112.921113949,-54.7766607935394,171.349228,-9.14217597699997
"Australia","Australia","green",111.547031198,-48.64693157,157.421031198,-2.77293156999998
"Japan","Japanese waters","red",NA,NA,NA,NA
"Japan","Japanese waters","green",128.179495,25.563226998,150.363495,47.747226998
"NA","Eastern Atlantic continental slopes","red",NA,NA,NA,NA
"NA","Eastern Atlantic continental slopes","green",-74.56607,39.2264900000001,-74.30607,39.4864900000001
"Mexico","Northern Gulf of California","red",NA,NA,NA,NA
"Mexico","Northern Gulf of California","green",-102.38821,22.1500700000001,-102.11821,22.4200700000001
"Taiwan","Taiwan Straits.","red",NA,NA,NA,NA
"Taiwan","Taiwan Straits.","green",104,9.00000000000006,134,39.0000000000001
"NA","Not given.","red",NA,NA,NA,NA
"NA","Not given.","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"Australia","Bass Strait","red",143.513229370117,-41.4111099243164,149.977966308594,-37.4597511291504
"Australia","Bass Strait","green",131.08111,-54.93583,161.08111,-24.93583
"New Zealand","southwest waters","red",NA,NA,NA,NA
"New Zealand","southwest waters","green",168.586866281,-45.377849207,168.842866281,-45.121849207
"South Africa","Off Kosi","red",NA,NA,NA,NA
"South Africa","Off Kosi","green",32.7316700000001,-27.0016699999999,33.0016700000001,-26.7316699999999
"South Africa","KwaZulu-Natal","red",28.873479941,-31.0826299409999,32.944984945,-26.8044300619999
"South Africa","KwaZulu-Natal","green",28.644968587,-30.806412285,32.794968587,-26.656412285
"NA","off  Florida, Caribbean","red",NA,NA,NA,NA
"NA","off  Florida, Caribbean","green",-86.5563799999999,30.3385200000001,-86.2863799999999,30.6085200000001
"NA","California Current Region","red",NA,NA,NA,NA
"NA","California Current Region","green",-117.29678,32.5644300000001,-117.03678,32.8244300000001
"Taiwan","Northern coast","red",NA,NA,NA,NA
"Taiwan","Northern coast","green",118.860463961,21.6598160210001,123.046463961,25.8458160210001
"Australia","Central and northern New South Wales","red",NA,NA,NA,NA
"Australia","Central and northern New South Wales","green",151.535079,-32.935545,151.787079,-32.683545
"Australia","Clarence River, New South Wales (29.427° S, 153.372° E), Sept 2003-March 2005","red",NA,NA,NA,NA
"Australia","Clarence River, New South Wales (29.427° S, 153.372° E), Sept 2003-March 2005","green",148.9151,-33.35682,149.2131,-33.05882
"Australia","Gippsland Lakes, Victoria","red",147.4,-38.25,147.9,-37.75
"Australia","Gippsland Lakes, Victoria","green",146.65,-38.9999999999999,148.65,-36.9999999999999
"Australia","Moreton Bay","red",152.651189005,-27.422374998,153.207557665,-26.7922699929999
"Australia","Moreton Bay","green",151.92937,-28.1073099999999,153.92937,-26.1073099999999
"Australia","Tuggerah Lake, New South Wales (33.345° S, 151.504° E), Sept 2003-March 2005","red",NA,NA,NA,NA
"Australia","Tuggerah Lake, New South Wales (33.345° S, 151.504° E), Sept 2003-March 2005","green",148.9151,-33.35682,149.2131,-33.05882
"Australia","Turros River, New South Wales (36.067° S, 150.135° E), Sept 2003-March 2005","red",NA,NA,NA,NA
"Australia","Turros River, New South Wales (36.067° S, 150.135° E), Sept 2003-March 2005","green",148.9151,-33.35682,149.2131,-33.05882
"Canada","Hecate Strait, British Columbia","red",-131.981047865482,51.9466245044884,-128.903060913086,54.1710962822978
"Canada","Hecate Strait, British Columbia","green",-146.17003,38.4995000000001,-116.17003,68.4995000000001
"Elephant I.","Elephant Is","red",NA,NA,NA,NA
"Elephant I.","Elephant Is","green",-75.3804999999999,40.2862400000001,-75.1104999999999,40.5562400000001
"S. Georg. Sandw.","shelf section, February-April, 1965","red",NA,NA,NA,NA
"S. Georg. Sandw.","shelf section, February-April, 1965","green",4.53347900000004,52.375909,4.78947900000004,52.6319090000001
"South Orkney Is.","South Orkney Islands, February-April, 1965","red",NA,NA,NA,NA
"South Orkney Is.","South Orkney Islands, February-April, 1965","green",-3.89306749999994,58.3424836900001,-2.51106749999994,59.7244836900001
"Italy","Naples","red",14.04078,40.63603,14.54078,41.13603
"Italy","Naples","green",14.04026,40.6281400000001,14.46426,41.0521400000001
"Netherlands","Veerse Meer","red",3.49812,51.29796,3.99812,51.79796
"Netherlands","Veerse Meer","green",2.74812000000003,50.54796,4.74812000000003,52.54796
"Croatia","Dubrovnik, Elafiti Archipelago, Mljet and Sveti Andrija islands (Oct 2009-Dec 2010)","red",NA,NA,NA,NA
"Croatia","Dubrovnik, Elafiti Archipelago, Mljet and Sveti Andrija islands (Oct 2009-Dec 2010)","green",15.6150000000001,42.89833,15.8850000000001,43.16833
"Canary Is.","Fishing ports (1985-1994)","red",NA,NA,NA,NA
"Canary Is.","Fishing ports (1985-1994)","green",7.37228550000003,45.8901187650001,7.74228550000003,46.2601187650001
"Global","Global","red",55.05557,24.81765,55.55557,25.31765
"Global","Global","green",30.6171800000001,-25.24499,30.8871800000001,-24.97499
"USA","Alligator Harbor, Florida","red",-84.71466,29.65166,-84.21466,30.15166
"USA","Alligator Harbor, Florida","green",-86.3010856949552,30.210417,-86.0490856949552,30.462417
"USA","Crystal River, Florida","red",-82.85974,28.59217,-82.35974,29.09217
"USA","Crystal River, Florida","green",-82.75111,28.74231,-82.43511,29.05831
"USA","Port Aransas, Texas","red",-97.33325,27.56298,-96.83325,28.06298
"USA","Port Aransas, Texas","green",-97.24321,27.6609800000001,-96.89321,28.0109800000001
"USA","St. Andrew Bay, Florida","red",-85.98771,29.88104,-85.48771,30.38104
"USA","St. Andrew Bay, Florida","green",-85.84437,30.0288100000001,-85.55437,30.3188100000001
"USA","Tampa Bay, Florida","red",-82.76007,27.62307,-82.26007,28.12307
"USA","Tampa Bay, Florida","green",-102.58253,7.76503000000002,-62.58253,47.76503
"Brazil","Ceará, 2006-2007","red",NA,NA,NA,NA
"Brazil","Ceará, 2006-2007","green",-38.78506,-3.95921999999994,-38.30106,-3.47521999999994
"Japan","Kuchierabu-jima Island (located between Kyushu and the Ryukyu islands)","red",NA,NA,NA,NA
"Japan","Kuchierabu-jima Island (located between Kyushu and the Ryukyu islands)","green",128.179495,25.563226998,150.363495,47.747226998
"Russia","Lake Abrau","red",37.34139,44.44667,37.84139,44.94667
"Russia","Lake Abrau","green",36.59139,43.69667,38.59139,45.69667
"India","Gulf of Mannar","red",NA,NA,NA,NA
"India","Gulf of Mannar","green",76.39114,9.16835000000006,76.67714,9.45435000000006
"India","Kerala","red",74.8630379683918,8.29135591621394,77.4126870462142,12.7950801065127
"India","Kerala","green",74.645906341,8.68425561700005,78.171906341,12.2102556170001
"India","Tuticorin Bay","red",NA,NA,NA,NA
"India","Tuticorin Bay","green",77.9422500000001,8.60527000000004,78.3442500000001,9.00727000000004
"India","Visakhapatnam","red",82.9745,17.4712,83.4745,17.9712
"India","Visakhapatnam","green",83.1097800000001,17.56684,83.4157800000001,17.87284
"Senegal","rivers","red",NA,NA,NA,NA
"Senegal","rivers","green",-18.41667,8.63333000000006,-10.41667,16.6333300000001
"India","Karwar","red",78.29888,21.29519,78.79888,21.79519
"India","Karwar","green",73.93253,14.61632,74.33653,15.02032
"India","Vizhinjam","red",NA,NA,NA,NA
"India","Vizhinjam","green",76.85591,8.25066000000003,77.12591,8.52066000000003
"USA","Around Miami","red",-80.44389,25.64722,-79.94389,26.14722
"USA","Around Miami","green",-80.40373,25.5688100000001,-79.99173,25.9808100000001
"Indonesia","Bali Strait","red",114.175,-8.55,114.675,-8.05
"Indonesia","Bali Strait","green",99.4992000000001,-23.0991999999999,129.4992,6.90080000000006
"","East China Sea","red",119.546249389648,24.0402507781982,131.13410949707,33.2838897705078
"","East China Sea","green",105,9.00000000000006,145,49.0000000000001
"Hawaii","-","red",-178.306196,18.91069,-154.806622,28.402182
"Hawaii","-","green",-166.19163193,13.191542579,-149.69563193,29.687542579
"Marshall Is.","--","red",-89.76373,40.796203,-88.922059,41.2737
"Marshall Is.","--","green",165.10131,0.875111712000051,177.48931,13.2631117120001
"Seychelles","1982-83","red",NA,NA,NA,NA
"Seychelles","1982-83","green",51.321262116,-8.82465226399994,59.613262116,-0.532652263999936
"India","Andaman Is","red",NA,NA,NA,NA
"India","Andaman Is","green",77.7500000000001,-2.49999999999994,107.75,27.5000000000001
"Kiribati","not specified","red",NA,NA,NA,NA
"Kiribati","not specified","green",-169.981932638,-10.7721594969999,-144.733932638,14.4758405030001
"Philippines","Lake Taal (Bombon)","red",NA,NA,NA,NA
"Philippines","Lake Taal (Bombon)","green",123.02192,13.5087500000001,123.37792,13.8647500000001
"Philippines","Taal Lake, Batangas","red",120.807293722808,13.8323888660202,121.175039373661,14.1954246908387
"Philippines","Taal Lake, Batangas","green",120.86906,13.80521,121.30706,14.24321
"Korea (North)","not specified","red",NA,NA,NA,NA
"Korea (North)","not specified","green",126.93722,38.7350000000001,127.20722,39.0050000000001
"India","northwest coast","red",-128.39676,51.8007,-127.89676,52.3007
"India","northwest coast","green",76.9595614290001,28.643660518,77.2095614290001,28.893660518
"Azores Is.","arch","red",NA,NA,NA,NA
"Azores Is.","arch","green",-25.735545,37.6664895,-25.483545,37.9184895
"Spain","Gulf of Lion","red",NA,NA,NA,NA
"Spain","Gulf of Lion","green",-4.28061999999995,37.0360900000001,-4.02061999999995,37.2960900000001
"","Ligurian Sea","red",7.53961028607671,42.9822398611136,10.5398012215824,44.4271094537682
"","Ligurian Sea","green",-10.9999999999999,23.5000000000001,29.0000000000001,63.5000000000001
"","Northeast Atlantic (south of 48°N)","red",NA,NA,NA,NA
"","Northeast Atlantic (south of 48°N)","green",-70.9696227969142,42.1392369254331,-70.7176227969141,42.3912369254331
"","Rockall Trough, 1992-93","red",NA,NA,NA,NA
"","Rockall Trough, 1992-93","green",-31.9999999999999,37.0000000000001,8.00000000000006,77.0000000000001
"NA","areas poleward","red",NA,NA,NA,NA
"NA","areas poleward","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"Papua New Guinea","Sepik and Ramu rivers","red",NA,NA,NA,NA
"Papua New Guinea","Sepik and Ramu rivers","green",138.3827,-7.15236999999996,146.3827,0.847630000000038
"Germany","aquarium observation","red",NA,NA,NA,NA
"Germany","aquarium observation","green",7.75950000000006,54.0526300000001,8.01950000000005,54.3126300000001
"Easter I.","nearshore (27°10'S, 109°20'W, Nov. 1999)","red",NA,NA,NA,NA
"Easter I.","nearshore (27°10'S, 109°20'W, Nov. 1999)","green",-102.54187,34.5006200000001,-102.25187,34.7906200000001
"Japan","Off Japan","red",NA,NA,NA,NA
"Japan","Off Japan","green",34.85925,31.62687,35.11925,31.88687
"Alaska","Not specified","red",NA,NA,NA,NA
"Alaska","Not specified","green",-169.996157815,45.816087898,-132.012157815,83.8000878980001
"Australia","none","red",NA,NA,NA,NA
"Australia","none","green",111.547031198,-48.64693157,157.421031198,-2.77293156999998
"South Africa","none","red",NA,NA,NA,NA
"South Africa","none","green",24.9474900000001,-26.32195,25.2174900000001,-26.05195
"Philippines","Central coasts","red",NA,NA,NA,NA
"Philippines","Central coasts","green",125.40778,6.86806000000005,125.81778,7.27806000000006
"Japan","Among Sargassum close to shore.","red",NA,NA,NA,NA
"Japan","Among Sargassum close to shore.","green",128.179495,25.563226998,150.363495,47.747226998
"USA","Chesapeake Bay, Virginia","red",-76.24993,36.71681,-75.74993,37.21681
"USA","Chesapeake Bay, Virginia","green",-96.04736,17.00255,-56.04736,57.00255
"Australia","not stated","red",NA,NA,NA,NA
"Australia","not stated","green",111.547031198,-48.64693157,157.421031198,-2.77293156999998
"NA","East Pacific","red",-150.33787,61.34923,-149.83787,61.84923
"NA","East Pacific","green",-80.76555,27.86866,-80.50555,28.12866
"France","Mediterranean shore","red",NA,NA,NA,NA
"France","Mediterranean shore","green",2.69945000000007,50.29675,2.95945000000007,50.55675
"Spain","South-eastern coast of Spain","red",NA,NA,NA,NA
"Spain","South-eastern coast of Spain","green",-13.3060631049999,30.56794966,6.01393689500006,49.88794966
"NA","Not stated","red",NA,NA,NA,NA
"NA","Not stated","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"Viet Nam","Binh Thuan waters","red",NA,NA,NA,NA
"Viet Nam","Binh Thuan waters","green",107.386400807,10.455325422,108.710400807,11.779325422
"Australia","Southwestern Australia","red",155.475,-21.53889,155.975,-21.03889
"Australia","Southwestern Australia","green",116.07,-34.3299999999999,116.33,-34.0699999999999
"Viet Nam","Binh Thuan","red",107.416641235352,10.5033321380615,108.97135925293,11.5662002563477
"Viet Nam","Binh Thuan","green",107.386400807,10.455325422,108.710400807,11.779325422
"Indonesia","Western Central Pacific","red",NA,NA,NA,NA
"Indonesia","Western Central Pacific","green",-90.8872578311583,38.3567657536687,-90.6352578311583,38.6087657536687
"Viet Nam","Cuabe Estuary","red",NA,NA,NA,NA
"Viet Nam","Cuabe Estuary","green",100.21933,8.55267000000007,115.44733,23.7806700000001
"Australia","southeastern coasts","red",NA,NA,NA,NA
"Australia","southeastern coasts","green",144.83196,-37.9400699999999,145.09196,-37.6800699999999
"NA","Europe","red",22.137078,44.3820571900001,40.22048033,52.3793713250001
"NA","Europe","green",14.1352400000001,40.8124500000001,14.3952400000001,41.0724500000001
"Australia","Southeast Australia","red",109.75,-50.25,110.25,-49.75
"Australia","Southeast Australia","green",140.835,-32.92363,141.095,-32.6636299999999
"USA","Florida Keys","red",-81.30155,24.47523,-80.80155,24.97523
"USA","Florida Keys","green",-82.6009,27.8208000000001,-82.3109,28.1108000000001
"Alaska","Eastern Bering Sea (Mar-Jun 2012)","red",NA,NA,NA,NA
"Alaska","Eastern Bering Sea (Mar-Jun 2012)","green",19.4268440000001,41.2536450000001,19.7488440000001,41.5756450000001
"Norway","off Norwegian coast","red",NA,NA,NA,NA
"Norway","off Norwegian coast","green",0.0280000000000573,52.0280000000001,19.9720000000001,71.9720000000001
"NA","Not specified","red",NA,NA,NA,NA
"NA","Not specified","green",10.839498984,-28.520976122,23.6034989840001,-15.756976122
"Brazil","Pernambuco (2007)","red",NA,NA,NA,NA
"Brazil","Pernambuco (2007)","green",-36.0863330124798,-8.39041975296396,-35.8343330124798,-8.13841975296396
"Jamaica","not specified","red",NA,NA,NA,NA
"Jamaica","not specified","green",-78.062106405,17.406695292,-76.560106405,18.908695292
"Bermuda","not specified","red",NA,NA,NA,NA
"Bermuda","not specified","green",-64.991041837,32.0858177320001,-64.5490418369999,32.5278177320001
"New Zealand","Chatham Rise","red",NA,NA,NA,NA
"New Zealand","Chatham Rise","green",-176.919146349,-44.321493027,-176.111146349,-43.513493027
"Australia","Great Australian Bight","red",129.87331,-31.86473,130.37331,-31.36473
"Australia","Great Australian Bight","green",135.71562,-34.8613599999999,135.97562,-34.6013599999999
"Madagascar","Madagascar ridge","red",44.75,-30.25,45.25,-29.75
"Madagascar","Madagascar ridge","green",41.4598826710001,-24.61494393,51.9358826710001,-14.13894393
"New Zealand","Mid-East Coast (MEC) region, 2001 & 2003","red",NA,NA,NA,NA
"New Zealand","Mid-East Coast (MEC) region, 2001 & 2003","green",16.0738075,48.2383671790001,16.4398075,48.6043671790001
"Australia","St. Helens sea hill in Tasmania","red",NA,NA,NA,NA
"Australia","St. Helens sea hill in Tasmania","green",148.01674,-41.55521,148.48274,-41.08921
"Australia","West Australian ridge","red",NA,NA,NA,NA
"Australia","West Australian ridge","green",115.62634,-32.1096299999999,115.88634,-31.8496299999999
"Italy","Northwestern Ionian Sea","red",NA,NA,NA,NA
"Italy","Northwestern Ionian Sea","green",79.5603737830001,7.23598149600003,80.6603737830001,8.33598149600003
"New Zealand","Not specified","red",NA,NA,NA,NA
"New Zealand","Not specified","green",164.4834325,-50.147233564,179.9,-34.427233564
"","Atlantic and Indian Oceans seamounts off southern part of Africa","red",NA,NA,NA,NA
"","Atlantic and Indian Oceans seamounts off southern part of Africa","green",-75.00218,5.26783000000005,-74.73218,5.53783000000005
"Australia","Mainland Australia","red",117.6772,-27.83371,118.1772,-27.33371
"Australia","Mainland Australia","green",117.78167,-27.7183299999999,118.05167,-27.4483299999999
"Australia","Off northern New South Wales","red",NA,NA,NA,NA
"Australia","Off northern New South Wales","green",151.429339243493,-33.341821534034,151.681339243493,-33.089821534034
"Australia","Tasmania","red",143.818922728,-43.740509603,148.498673612,-39.203661659
"Australia","Tasmania","green",136.75,-51.9999999999999,156.75,-31.9999999999999
"Sierra Leone","Goderich (July 1993-March 1994)","red",NA,NA,NA,NA
"Sierra Leone","Goderich (July 1993-March 1994)","green",-13.41942,8.29218000000002,-13.14942,8.56218000000002
"Peru","Chao and Samanco (Chimbote)","red",NA,NA,NA,NA
"Peru","Chao and Samanco (Chimbote)","green",-78.81512,-9.31170999999995,-78.33912,-8.83570999999995
